sed.date,lake,sed_mean,sed_mean_bb,wateryear,ice_endmember,B2mean,month,albedo.predict.wholelake,albedo.predict.bb
2022-01-12,Lake Fryxell,0.22843462222423488,0.25911380597075123,2022,0.7408861940292488,0.5730564181961675,Jan,0.5158538322396743,0.5038564750107855
2022-01-14,Lake Fryxell,0.2666301107655706,0.2949822191008948,2022,0.7050177808991052,0.5499365356294943,Jan,0.47406957264451777,0.4629822381606052
2022-01-16,Lake Fryxell,0.27508319311542534,0.2967746396710102,2022,0.7032253603289897,0.5208070911036358,Jan,0.4369378294533893,0.4284552037326756
2022-01-19,Lake Fryxell,0.3746305674361942,0.3806514994318324,2022,0.6193485005681676,0.4685557872982583,Jan,0.3373330016724958,0.33497846471351556
2022-01-21,Lake Fryxell,0.442704296891423,0.4956601427910023,2022,0.5043398572089977,0.4350872129722129,Jan,0.27184735063518517,0.2511385141203485
2022-01-25,Lake Fryxell,0.3876780520888172,0.4011635034156025,2022,0.5988364965843975,0.431071808294384,Jan,0.28870301106664104,0.2834294099729155
2022-01-28,Lake Fryxell,0.3723055614714173,0.3914548427538764,2022,0.6085451572461236,0.43973262054367257,Jan,0.3047717821844651,0.29728329193908093
2022-11-07,Lake Fryxell,0.5629135056023618,0.5868489910337261,2023,0.4131510089662739,0.372535447182771,Nov,0.15220129205997174,0.14284111574173602
2022-11-14,Lake Fryxell,0.3987291261852712,0.39416964049626113,2023,0.6058303595037389,0.4446124326504431,Nov,0.3001052235129279,0.3018882493927241
2022-11-16,Lake Fryxell,0.49874618390083103,0.4205675779428697,2023,0.5794324220571303,0.4155687122179034,Nov,0.22726615023869212,0.2578385628258002
2022-11-18,Lake Fryxell,0.5170188466670764,0.52674789280787,2023,0.47325210719212996,0.3752227309838738,Nov,0.17326935555909417,0.16946472884503772
2022-11-19,Lake Fryxell,0.542093831392707,0.5603847071192318,2023,0.43961529288076817,0.37150055391667947,Nov,0.1591412507975995,0.15198844738752676
2022-11-21,Lake Fryxell,0.603444854460485,0.629913866519928,2023,0.370086133480072,0.3360881567426994,Nov,0.09402733897442972,0.0836764053969038
2022-11-23,Lake Fryxell,0.5709280168413678,0.6123247375165609,2023,0.3876752624834391,0.385675842706321,Nov,0.16432621917260748,0.14813767745166895
2022-11-28,Lake Fryxell,0.4247207452813151,0.44348049432711495,2023,0.5565195056728851,0.40827033382117733,Nov,0.2477393081661815,0.24040314783393918
2022-12-04,Lake Fryxell,0.35311206247967664,0.4665799147456232,2023,0.5334200852543768,0.42582491603034933,Dec,0.2961274687883925,0.2517548945739979
2022-12-05,Lake Fryxell,0.28281394055511244,0.4468960858377299,2023,0.5531039141622701,0.41370342342836247,Dec,0.30954226482140945,0.2453765383763071
2022-12-11,Lake Fryxell,0.1801032298277377,0.21129037193337777,2023,0.7887096280666223,0.4824032993766354,Dec,0.4294847788700661,0.41728878017984766
2022-12-16,Lake Fryxell,0.2241618993814557,0.1967917839275267,2023,0.8032082160724733,0.490181829786252,Dec,0.4212879510215469,0.4319912687893804
2022-12-18,Lake Fryxell,0.25113306729236395,0.22610174371559816,2023,0.7738982562844019,0.48464919738868445,Dec,0.40431596583982565,0.41410467903844417
2023-01-03,Lake Fryxell,0.3225674626387796,0.29893688947186436,2023,0.7010631105281356,0.4656994467323747,Jan,0.3543758451813161,0.3636167829503683
2023-01-10,Lake Fryxell,0.3213221695803161,0.3019106892266668,2023,0.6980893107733332,0.4599458408197614,Jan,0.34818154652533767,0.35577257196031953
2023-01-15,Lake Fryxell,0.27264809999382167,0.24130176130990336,2023,0.7586982386900967,0.47337451184641827,Jan,0.38280978330772114,0.39506803718161726
2023-01-22,Lake Fryxell,0.3492282128878724,0.3254860216065457,2023,0.6745139783934543,0.46223892856957666,Jan,0.33993146038864697,0.3492160473761033
2023-01-24,Lake Fryxell,0.3660330289197952,0.33897130426607636,2023,0.6610286957339236,0.4359889501577817,Jan,0.3028774334295912,0.3134601523370772
2023-11-17,Lake Fryxell,0.33956188948469723,0.34767643115798336,2024,0.6523235688420166,0.44322454084806284,Nov,0.32163141078045504,0.31845814984862947
2023-11-19,Lake Fryxell,0.35473375539395163,0.3433403424302438,2024,0.6566596575697562,0.430196458643133,Nov,0.3005696745634731,0.3050251661603568
2023-11-21,Lake Fryxell,0.37279739924594374,0.35271117550538,2024,0.64728882449462,0.4200816437098694,Nov,0.28176006801776937,0.2896149576258507
2023-12-05,Lake Fryxell,0.17212149487081388,0.2560432015505052,2024,0.7439567984494948,0.48076900315511745,Dec,0.43070830472957394,0.3978900034796715
2023-12-07,Lake Fryxell,0.1347730652955071,0.2431570035915305,2024,0.7568429964084695,0.5009725566618136,Dec,0.4687747750470589,0.4263903088775869
2023-12-19,Lake Fryxell,0.08900610501440388,0.0634623157148008,2024,0.9365376842851992,0.5384147395908738,Dec,0.5301514614634177,0.5401405787665012
2023-12-28,Lake Fryxell,0.11643200044868848,0.07557585863685376,2024,0.9244241413631462,0.5593288629551211,Dec,0.5437125155909356,0.5596896593233329
2023-12-30,Lake Fryxell,0.09121270180171023,0.04358963486463876,2024,0.9564103651353613,0.5166571002425696,Dec,0.5040228485827052,0.5226462562685179
2024-01-04,Lake Fryxell,0.11061256642183016,0.07675374489294232,2024,0.9232462551070577,0.5806047477687846,Jan,0.5706945297706649,0.5839353115524614
2024-01-13,Lake Fryxell,0.0989593829251047,0.0678275014184979,2024,0.9321724985815021,0.5845291111217121,Jan,0.5798087098850147,0.591983098445291
2024-01-22,Lake Fryxell,0.07634632225470533,0.0205213191744693,2024,0.9794786808255307,0.6131998189038578,Jan,0.6219451331482642,0.6437759781209067
2024-01-24,Lake Fryxell,0.06567112823323795,6.145712926381213e-6,2024,0.9999938542870737,0.49688407886841757,Jan,0.4910500003725391,0.5167288534748279
2024-11-03,Lake Fryxell,0.13374115837900166,0.02078350146039464,2025,0.9792164985396054,0.4451365628985152,Nov,0.40433967270231413,0.4485127306620025
2024-11-07,Lake Fryxell,0.03845584197285724,4.6897268055176014e-4,2025,0.9995310273194482,0.5193077788699433,Nov,0.5277319272776084,0.5425870174479474
2024-11-12,Lake Fryxell,0.05197266027693587,0.00495458365666603,2025,0.995045416343334,0.5340508088601255,Nov,0.5395661633192788,0.5579529843667161
2024-11-14,Lake Fryxell,0.05142786606590523,0.0050862277525344,2025,0.9949137722474656,0.5209753205718921,Nov,0.5245955119379767,0.5427178059993565
2024-11-21,Lake Fryxell,0.0334915329367306,0.0014845607617364,2025,0.9985154392382636,0.538258229468691,Nov,0.5516791649067861,0.5641957651583203
