lake,sed.date,B2mean,B3mean,B4mean,B2max,B3max,B4max,B2min,B3min,B4min
Lake Fryxell,2018-11-08,0.5078775480582152,0.46936161228654283,0.47272147734509495,0.5960566401481628,0.5493712425231934,0.5588598251342773,0.37185364961624146,0.3338232934474945,0.33431723713874817
Lake Fryxell,2018-11-12,0.5227244696063645,0.49677942151373083,0.4987654778941692,0.6772192120552063,0.6528860330581665,0.6663498878479004,0.28422874212265015,0.24938027560710907,0.21686623990535736
Lake Fryxell,2018-11-17,0.5352563437651248,0.5059312647552724,0.5136781421865203,0.660431981086731,0.6271206140518188,0.6426270604133606,0.29137229919433594,0.25431200861930847,0.2484944611787796
Lake Fryxell,2018-11-19,0.5219251754277959,0.5019710283583726,0.49705527340763145,0.6744714379310608,0.649499773979187,0.6541926264762878,0.27314889430999756,0.23899692296981812,0.22793437540531158
Lake Fryxell,2018-11-24,0.499938400832603,0.48210516683816423,0.48245264956319284,0.6332452893257141,0.6107199788093567,0.6181992292404175,0.23698113858699799,0.20209312438964844,0.18693241477012634
Lake Fryxell,2018-11-26,0.49598713682314566,0.48026760888326686,0.4861150572114022,0.5992765426635742,0.5811627507209778,0.5872002840042114,0.2146207094192505,0.1753282994031906,0.16353487968444824
Lake Fryxell,2018-11-28,0.5093916808462986,0.4876177522789402,0.4941858839783315,0.6114782094955444,0.5863483548164368,0.5949229598045349,0.21365532279014587,0.1806817203760147,0.1663891077041626
Lake Fryxell,2018-11-30,0.49021195863696404,0.4670085737971972,0.4718667298886436,0.5929807424545288,0.5578869581222534,0.56525719165802,0.2122260183095932,0.16824865341186523,0.14969541132450104
Lake Fryxell,2018-12-05,0.4843084518059774,0.46400951169645727,0.45942194912201745,0.6144348978996277,0.5786837935447693,0.5790997743606567,0.19358082115650177,0.1620643138885498,0.14290153980255127
Lake Fryxell,2018-12-19,0.5128925132814974,0.48380457376628416,0.4955653914097782,0.6478914022445679,0.6420077085494995,0.6777336597442627,0.24282538890838623,0.20630359649658203,0.1936376839876175
Lake Fryxell,2018-12-25,0.5715957117767135,0.5252979867543744,0.5440689545387423,0.677961528301239,0.6314504146575928,0.6617434620857239,0.47632160782814026,0.4324869215488434,0.4422870874404907
Lake Fryxell,2018-12-30,0.614102555237452,0.5801675545503103,0.6037061892921112,0.7346273064613342,0.706326425075531,0.7481552958488464,0.19563622772693634,0.1533564180135727,0.13501283526420593
Lake Fryxell,2019-01-01,0.5730303754965428,0.5413984363462427,0.5598622104851898,0.6705033183097839,0.6355925798416138,0.6620681881904602,0.1724439114332199,0.12063772976398468,0.09212721139192581
Lake Fryxell,2019-01-04,0.56567770943326,0.5410821602741652,0.5563804023787025,0.6757076978683472,0.6489484310150146,0.6726269125938416,0.1521175056695938,0.10701549798250198,0.08915971964597702
Lake Fryxell,2019-01-06,0.5718009205456089,0.5452635284860343,0.5606357648451835,0.678158700466156,0.6534230709075928,0.6755650639533997,0.16489216685295105,0.1268315315246582,0.1002640575170517
Lake Fryxell,2019-01-10,0.5434840768643232,0.5106302141177089,0.5222401027792545,0.6429027318954468,0.6093941926956177,0.6310591697692871,0.165717214345932,0.11057377606630325,0.09166991710662842
Lake Fryxell,2019-01-11,0.5188903128295441,0.4804999141216386,0.48811031033449015,0.5930291414260864,0.5545246005058289,0.5663887858390808,0.2596127986907959,0.21758176386356354,0.20572791993618011
Lake Fryxell,2019-01-15,0.6041907075918388,0.5774293824628323,0.5998631531545376,0.7022839784622192,0.6793801188468933,0.7130687832832336,0.1653030812740326,0.11270459741353989,0.08579903841018677
Lake Fryxell,2019-01-24,0.6111653687035894,0.5769978153701543,0.6021038846188164,0.699142336845398,0.6658880710601807,0.7000026106834412,0.19679738581180573,0.14712689816951752,0.1247638538479805
Lake Fryxell,2019-01-26,0.5753616849849403,0.5385087065667259,0.5586689041838357,0.6687917709350586,0.6318182945251465,0.6630899906158447,0.1876651495695114,0.13657289743423462,0.10550818592309952
Lake Fryxell,2019-01-27,0.623730522915096,0.5979804948286469,0.6312365221128634,0.7336080074310303,0.7092036604881287,0.7566900253295898,0.1864454597234726,0.1420363336801529,0.11341641843318939
Lake Fryxell,2019-11-04,0.41942467287983437,0.369665809095622,0.3642822223823375,0.6126783490180969,0.5703964829444885,0.5849835276603699,0.23534391820430756,0.17938867211341858,0.15456444025039673
Lake Fryxell,2019-11-06,0.45513681634311315,0.4094790602839742,0.40794417676918093,0.6327307224273682,0.5853990912437439,0.5997781753540039,0.22776134312152863,0.18004629015922546,0.1720777153968811
Lake Fryxell,2019-11-08,0.44855817639619633,0.4031102429425952,0.4028004313293592,0.6175722479820251,0.5695355534553528,0.5830571055412292,0.23736509680747986,0.19286595284938812,0.18735021352767944
Lake Fryxell,2019-11-10,0.4443023087276512,0.39815665410235745,0.39719696302069096,0.603535532951355,0.5543022751808167,0.5660310983657837,0.24210478365421295,0.1973688006401062,0.186617910861969
Lake Fryxell,2019-11-11,0.4638867036700654,0.42048126881732284,0.4186723453337523,0.6353879570960999,0.5885494351387024,0.5984625816345215,0.24932646751403809,0.20357587933540344,0.19024041295051575
Lake Fryxell,2019-11-15,0.4898844610952893,0.4451614899636396,0.4470154879193705,0.6469533443450928,0.5997098088264465,0.6127308011054993,0.2599335312843323,0.21396660804748535,0.20350149273872375
Lake Fryxell,2019-11-17,0.47638776496380425,0.4365589690773267,0.4388182840023525,0.6303009986877441,0.5888182520866394,0.6048928499221802,0.25828614830970764,0.21501237154006958,0.2001919150352478
Lake Fryxell,2019-11-24,0.4531045017653759,0.42056526345707773,0.41883583748943276,0.5750453472137451,0.5489690899848938,0.5547418594360352,0.2848077118396759,0.24484354257583618,0.23553261160850525
Lake Fryxell,2019-11-26,0.336801256932955,0.2870230962868803,0.27439517546398684,0.47437816858291626,0.4223376512527466,0.4230446517467499,0.1763480007648468,0.13291479647159576,0.11256829649209976
Lake Fryxell,2019-11-27,0.4712999249985634,0.4430264205254008,0.4485661597836723,0.6111233830451965,0.5899224281311035,0.6090419888496399,0.19969680905342102,0.1598363071680069,0.14781437814235687
Lake Fryxell,2019-12-03,0.4753183609056678,0.441531513697894,0.4482171197808862,0.5985015034675598,0.5702131986618042,0.5931999087333679,0.20078690350055695,0.15581579506397247,0.13709042966365814
Lake Fryxell,2019-12-10,0.851810049940415,0.7994761820472954,0.8456832255211257,0.9117862582206726,0.8662148118019104,0.9250410795211792,0.5733797550201416,0.5244483947753906,0.5501952767372131
Lake Fryxell,2019-12-12,0.5927850909715228,0.5317981420420541,0.5497485727335261,0.6255981922149658,0.5671562552452087,0.5908166766166687,0.38145777583122253,0.3311487138271332,0.33956587314605713
Lake Fryxell,2019-12-17,0.6608473194534615,0.6207437328411538,0.6509670464191488,0.7437026500701904,0.7000138759613037,0.7362560629844666,0.24139021337032318,0.19530582427978516,0.18412286043167114
Lake Fryxell,2019-12-24,0.5505796970457102,0.5171829043460849,0.534121774895422,0.6697407364845276,0.6311860084533691,0.6539121866226196,0.206687331199646,0.1645055115222931,0.14943572878837585
Lake Fryxell,2019-12-26,0.5371890370029896,0.5053705751821584,0.5207399802902771,0.6436681747436523,0.6115056276321411,0.6388811469078064,0.2047267109155655,0.15993426740169525,0.14368580281734467
Lake Fryxell,2019-12-29,0.573770940999708,0.5505149219412296,0.574487734363885,0.7112796306610107,0.7023762464523315,0.7490621209144592,0.2333534210920334,0.1899317502975464,0.16844923794269562
