DATASET_CODE,FLIGHT_DATE,DATE_TIME,LATITUDE,LONGITUDE,ALTITUDE,RADIATION
ALBEDO_BOX,1/23/2017,1/23/2017 11:08:15,-77.622955,162.900233,87,0.000182928
ALBEDO_BOX,1/23/2017,1/23/2017 11:08:18,-77.622955,162.900233,87,0.000182928
ALBEDO_BOX,1/23/2017,1/23/2017 11:13:42,-77.62296667,162.900278,84.5,0
ALBEDO_BOX,1/23/2017,1/23/2017 11:13:45,-77.62296333,162.90024,80.2,0
ALBEDO_BOX,1/23/2017,1/23/2017 11:13:48,-77.62296833,162.900273,76.9,0.000182917
ALBEDO_BOX,1/23/2017,1/23/2017 11:13:51,-77.62296167,162.900268,85.3,0.000182917
ALBEDO_BOX,1/23/2017,1/23/2017 11:13:54,-77.622955,162.900253,89.5,0
ALBEDO_BOX,1/23/2017,1/23/2017 11:13:57,-77.62295167,162.900258,88.7,0
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:00,-77.62295333,162.900268,86.5,0
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:03,-77.62295167,162.900253,87.9,0.000914587
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:06,-77.62295167,162.900257,88.8,0.001829174
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:09,-77.62295333,162.900267,87.8,0.002560844
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:12,-77.62295333,162.90026,88.2,0.003475431
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:15,-77.62295333,162.900253,88.5,0.004024184
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:18,-77.62295333,162.900253,88.5,0.004024184
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:21,-77.62295333,162.900255,88.5,0.004024184
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:24,-77.62295333,162.900255,88.5,0.003658349
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:27,-77.62295333,162.900255,88.5,0.003841266
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:30,-77.62295333,162.900255,88.5,0.003841266
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:33,-77.62295333,162.900255,88.5,0.004024184
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:36,-77.62295333,162.900255,88.5,0.003658349
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:39,-77.62295333,162.900255,88.5,0.003658349
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:42,-77.62295333,162.900255,88.5,0.006950862
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:45,-77.62295333,162.900255,88.5,0.008048368
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:48,-77.62295333,162.900255,88.5,0.006585028
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:51,-77.62295333,162.900255,88.5,0.005853373
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:54,-77.62295333,162.900255,88.5,0.006219209
ALBEDO_BOX,1/23/2017,1/23/2017 11:14:57,-77.62295333,162.900255,88.5,0.003109604
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:00,-77.62295333,162.900255,88.5,0.002743769
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:03,-77.62295333,162.900255,88.5,0.000548754
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:06,-77.62295333,162.900255,88.5,0
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:09,-77.62295333,162.900257,88.4,0
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:12,-77.62295333,162.90026,88.4,0
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:15,-77.62295333,162.90026,88.4,0
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:18,-77.622955,162.900265,88.4,0
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:21,-77.62296333,162.900273,88.5,0.0122555
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:24,-77.622955,162.900265,88.9,0.04152237
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:27,-77.62296167,162.900305,90.1,0.06017999
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:30,-77.62294333,162.900315,91,0.07115506
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:33,-77.62292833,162.900365,91.9,0.07792303
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:36,-77.62290667,162.900318,92.9,0.08158139
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:39,-77.6229,162.900148,94.3,0.08084972
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:42,-77.62291167,162.899722,95.8,0.08011805
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:45,-77.62297667,162.899123,97.2,0.07755719
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:48,-77.62310667,162.898118,98.8,0.07389884
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:51,-77.62330667,162.896902,102.7,0.07719136
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:54,-77.62355833,162.895477,109.4,0.08341056
ALBEDO_BOX,1/23/2017,1/23/2017 11:15:57,-77.623925,162.894033,117.5,0.08084972
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:00,-77.62442167,162.892842,127.4,0.0947519
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:03,-77.62503667,162.892012,136.6,0.143957
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:06,-77.62574333,162.89191,145.4,0.1904184
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:09,-77.62646833,162.892593,158,0.2253559
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:12,-77.62709167,162.894293,171.9,0.2480378
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:15,-77.62755333,162.896677,186.5,0.2601104
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:18,-77.627755,162.899638,196.2,0.2645005
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:21,-77.627665,162.902553,200,0.2650492
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:24,-77.62728833,162.905102,204.3,0.2586471
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:27,-77.62676167,162.907008,207.5,0.2509645
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:30,-77.62613833,162.908693,206,0.2328555
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:33,-77.62551333,162.910375,204.9,0.2200512
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:36,-77.62486667,162.9123,203.6,0.1970035
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:39,-77.62425833,162.914227,206.1,0.1829187
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:42,-77.62366333,162.916208,208.9,0.1759678
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:45,-77.62308833,162.918165,213.2,0.189138
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:48,-77.62252333,162.920183,219.5,0.2066981
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:51,-77.62198167,162.922068,226.8,0.2213317
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:54,-77.62143333,162.923952,233,0.2323068
ALBEDO_BOX,1/23/2017,1/23/2017 11:16:57,-77.62090333,162.925768,240.2,0.2392577
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:00,-77.62037833,162.927613,247.1,0.2420015
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:03,-77.61984833,162.92938,253,0.2440136
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:06,-77.61928,162.931142,257.3,0.2441965
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:09,-77.61871,162.932912,261.7,0.2436475
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:12,-77.618135,162.934865,266.2,0.2443792
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:15,-77.61756833,162.93681,272.2,0.2465742
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:18,-77.616975,162.938638,278.3,0.2491351
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:21,-77.61636833,162.940328,284.2,0.2505984
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:24,-77.61576,162.942067,289.5,0.2473059
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:27,-77.61522,162.944208,294,0.2484034
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:30,-77.61474667,162.946657,298.2,0.2487692
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:33,-77.61433833,162.949393,303.6,0.253891
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:36,-77.61397167,162.95215,310.3,0.2612077
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:39,-77.61364667,162.955068,316,0.271817
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:42,-77.61331333,162.957898,322.2,0.2802312
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:45,-77.613005,162.960792,327.8,0.2871822
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:48,-77.61269,162.96372,331.9,0.2966939
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:51,-77.61246833,162.967068,333.1,0.3036448
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:54,-77.61233,162.970627,334.1,0.3074861
ALBEDO_BOX,1/23/2017,1/23/2017 11:17:57,-77.612285,162.974455,333.4,0.309864
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:00,-77.61232333,162.978388,332.6,0.3116932
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:03,-77.61242,162.982428,331.8,0.31901
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:06,-77.61256833,162.98641,330.1,0.3274242
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:09,-77.61272833,162.990408,326,0.3314484
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:12,-77.61289833,162.994308,320,0.3246804
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:15,-77.61308,162.998227,312.4,0.3131562
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:18,-77.61327,163.002158,304.3,0.3052906
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:21,-77.61349333,163.006105,296.6,0.3007177
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:24,-77.61375333,163.00999,288.1,0.2981569
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:27,-77.61403167,163.013827,279.7,0.2941326
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:30,-77.61431333,163.017505,270.4,0.2948643
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:33,-77.6146,163.021162,259.8,0.2981569
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:36,-77.61488333,163.02476,245.2,0.2988885
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:39,-77.61517167,163.028377,229.7,0.2996202
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:42,-77.61546833,163.031953,215.3,0.2974252
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:45,-77.61577,163.035543,200.8,0.2897426
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:48,-77.61606167,163.03913,184.9,0.2677924
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:51,-77.61635167,163.042728,166.6,0.2237091
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:54,-77.61665167,163.046335,149.3,0.1785283
ALBEDO_BOX,1/23/2017,1/23/2017 11:18:57,-77.61693667,163.050015,135.7,0.143225
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:00,-77.61719667,163.05374,128.5,0.1317012
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:03,-77.61738333,163.057483,124.3,0.1481638
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:06,-77.61741,163.061148,121.3,0.1803574
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:09,-77.61736167,163.06475,117.7,0.2178557
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:12,-77.61720833,163.068295,112.5,0.2430984
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:15,-77.61698,163.07173,107.9,0.2586465
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:18,-77.61665167,163.074998,104,0.2674266
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:21,-77.61627,163.078203,101.1,0.2740116
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:24,-77.61583667,163.081255,98.9,0.2758406
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:27,-77.61539167,163.084292,96,0.2751089
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:30,-77.61491667,163.087262,92.6,0.2729139
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:33,-77.61444833,163.090278,91.3,0.268158
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:36,-77.613965,163.093205,91.9,0.2608413
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:39,-77.61348833,163.096162,92.7,0.2575488
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:42,-77.61301,163.099072,93.4,0.2601096
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:45,-77.61252167,163.102062,93.3,0.2604755
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:48,-77.61203167,163.10505,93.9,0.2566342
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:51,-77.61152667,163.10807,95.1,0.2524271
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:54,-77.61101833,163.111108,95.5,0.2495004
ALBEDO_BOX,1/23/2017,1/23/2017 11:19:57,-77.61048667,163.114183,95.9,0.2451103
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:00,-77.60998167,163.117288,98.1,0.2432812
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:03,-77.60947333,163.120398,99.9,0.2429153
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:06,-77.60896,163.123532,101,0.2421837
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:09,-77.60844167,163.126653,101.9,0.2429153
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:12,-77.60791167,163.129868,102,0.2443787
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:15,-77.60738667,163.133,104.2,0.2451103
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:18,-77.60684667,163.136153,106.2,0.2425495
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:21,-77.606325,163.139262,109.2,0.2421837
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:24,-77.60580167,163.142427,111.5,0.2412691
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:27,-77.60529833,163.145557,113.9,0.2418178
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:30,-77.60477667,163.148743,113.6,0.2425495
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:33,-77.60428833,163.151967,114.3,0.2454759
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:36,-77.60378333,163.155187,114.4,0.2366958
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:39,-77.60328833,163.15845,113.4,0.2323058
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:42,-77.602785,163.161713,110.9,0.2334033
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:45,-77.602295,163.165047,108,0.23633
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:48,-77.60181167,163.168238,107.5,0.2359641
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:51,-77.60133,163.171375,108.2,0.23633
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:54,-77.600795,163.17429,107.2,0.2366958
ALBEDO_BOX,1/23/2017,1/23/2017 11:20:57,-77.60023333,163.17708,107.4,0.2416346
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:00,-77.599645,163.179652,109.1,0.2454759
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:03,-77.599035,163.182082,110.6,0.2440125
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:06,-77.59841833,163.184408,110.7,0.2381592
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:09,-77.59778167,163.186747,109.6,0.2312083
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:12,-77.597135,163.189097,109.2,0.2098069
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:15,-77.59646667,163.191342,109.6,0.1631628
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:18,-77.59579167,163.193587,109.5,0.127128
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:21,-77.59511167,163.195815,109.1,0.1071899
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:24,-77.59444833,163.198083,107.8,0.09804402
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:27,-77.59379,163.200397,108.1,0.09219065
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:30,-77.59315,163.202787,111.7,0.08853228
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:33,-77.59249667,163.205067,115.6,0.08633728
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:36,-77.591855,163.207333,119.5,0.08523977
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:39,-77.591215,163.209527,124.8,0.08377638
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:42,-77.59058833,163.211668,130.7,0.08377638
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:45,-77.58995833,163.213753,134.7,0.08231303
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:48,-77.589325,163.21589,136.5,0.08231303
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:51,-77.588665,163.217993,138.5,0.08158136
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:54,-77.588,163.220115,139.8,0.08158136
ALBEDO_BOX,1/23/2017,1/23/2017 11:21:57,-77.587335,163.222192,142.9,0.08066677
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:00,-77.58669,163.22423,147,0.08267887
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:03,-77.58605,163.226222,150.5,0.08231303
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:06,-77.585425,163.228178,154.6,0.08158136
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:09,-77.584805,163.230072,159,0.08048385
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:12,-77.58419333,163.23198,163.6,0.07902051
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:15,-77.58359,163.233832,169.6,0.08011802
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:18,-77.582985,163.235632,176.3,0.08030093
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:21,-77.58237333,163.237297,184.5,0.07938634
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:24,-77.58174667,163.238832,192.9,0.07938634
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:27,-77.58112,163.240373,200.6,0.08231303
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:30,-77.58050167,163.242,209,0.09493436
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:33,-77.57988833,163.243655,217,0.1185308
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:36,-77.57928833,163.245273,224.5,0.1498097
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:39,-77.57869,163.24674,232.3,0.1810887
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:42,-77.57811833,163.248148,243.3,0.2068801
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:45,-77.57754333,163.24945,255,0.2205989
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:48,-77.57696,163.250772,265.5,0.2279156
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:51,-77.57636167,163.252047,274.6,0.2304764
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:54,-77.575735,163.253373,282.6,0.235781
ALBEDO_BOX,1/23/2017,1/23/2017 11:22:57,-77.57507667,163.254733,290.6,0.2443782
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:00,-77.57439333,163.256147,299.4,0.2535241
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:03,-77.573685,163.257577,308.2,0.2586458
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:06,-77.572955,163.25903,317.4,0.2615725
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:09,-77.57222333,163.260505,325.4,0.2685234
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:12,-77.5715,163.26202,334.3,0.2802301
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:15,-77.57076333,163.2636,342.1,0.2963268
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:18,-77.57001667,163.265255,348.9,0.3062044
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:21,-77.56924833,163.266955,354.8,0.3094969
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:24,-77.56846667,163.268735,360.2,0.3135211
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:27,-77.56768333,163.270542,367,0.3219354
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:30,-77.56689667,163.272358,372.7,0.3329104
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:33,-77.56611,163.27428,376.9,0.3420563
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:36,-77.56532667,163.2764,379.7,0.3486413
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:39,-77.56455667,163.278797,381.4,0.3504705
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:42,-77.56382333,163.281587,381.4,0.351568
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:45,-77.56316667,163.284843,380.3,0.3552264
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:48,-77.562595,163.288428,379.1,0.3588847
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:51,-77.56211833,163.292155,377.1,0.3596164
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:54,-77.56169167,163.295997,373,0.3607139
ALBEDO_BOX,1/23/2017,1/23/2017 11:23:57,-77.56135167,163.29993,367.4,0.3601652
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:00,-77.56106667,163.303927,359.9,0.3603481
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:03,-77.560815,163.30797,351.4,0.3570556
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:06,-77.56058667,163.312028,343.8,0.3382151
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:09,-77.56036333,163.316058,336.7,0.2998023
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:12,-77.56015667,163.320105,328.6,0.2602921
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:15,-77.55995167,163.324147,316.3,0.2193185
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:18,-77.55978,163.328177,299.7,0.1929783
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:21,-77.55963833,163.332242,282.6,0.1810886
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:24,-77.55951833,163.336327,267.6,0.1783449
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:27,-77.55939167,163.340443,257.2,0.1763328
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:30,-77.559275,163.344577,252.7,0.1759669
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:33,-77.55916833,163.348615,249.9,0.1712111
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:36,-77.55908,163.352437,247.6,0.1690161
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:39,-77.55898667,163.356145,245.2,0.1660894
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:42,-77.55891,163.35975,241.5,0.1635285
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:45,-77.558915,163.363355,237.8,0.1660894
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:48,-77.55902,163.366907,233.9,0.1732232
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:51,-77.559265,163.37038,230.4,0.1785278
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:54,-77.55963,163.373677,226.6,0.1777961
ALBEDO_BOX,1/23/2017,1/23/2017 11:24:57,-77.56011833,163.376753,221.9,0.1681015
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:00,-77.5607,163.37962,218.8,0.1554801
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:03,-77.56135833,163.38196,221.2,0.1463349
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:06,-77.56204833,163.383923,221.7,0.1342622
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:09,-77.562775,163.385488,222,0.1196287
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:12,-77.56356167,163.3866,220.1,0.1024344
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:15,-77.56438333,163.387013,223.2,0.09292263
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:18,-77.56522167,163.386743,228.2,0.09219095
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:21,-77.56605833,163.385773,230.2,0.09145928
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:24,-77.56685333,163.38427,230.9,0.09328847
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:27,-77.56759333,163.382202,234.2,0.09292263
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:30,-77.56827833,163.37973,238,0.09292263
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:33,-77.56891167,163.376912,240.7,0.09328847
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:36,-77.5695,163.373853,242.9,0.09969062
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:39,-77.57006667,163.370693,245.9,0.1152387
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:42,-77.5706,163.367418,247.4,0.152737
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:45,-77.57112333,163.364207,250.3,0.2041371
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:48,-77.57163833,163.360965,251.8,0.2612077
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:51,-77.57217333,163.357627,250.4,0.3034619
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:54,-77.57271,163.354223,251.4,0.3310826
ALBEDO_BOX,1/23/2017,1/23/2017 11:25:57,-77.573235,163.35085,255.1,0.3464477
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:00,-77.57377333,163.347428,257.1,0.3512037
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:03,-77.574315,163.344082,259.4,0.3544962
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:06,-77.57484,163.34075,262.5,0.3590691
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:09,-77.57536,163.33746,264.8,0.3619958
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:12,-77.575835,163.334048,268,0.3598014
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:15,-77.57623167,163.330478,271.3,0.3570576
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:18,-77.57658,163.32687,274.8,0.353765
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:21,-77.57689333,163.323162,276.7,0.3501067
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:24,-77.577195,163.319418,277.6,0.3475458
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:27,-77.57749333,163.31562,277.9,0.3482774
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:30,-77.577835,163.311855,277.6,0.3479117
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:33,-77.57823833,163.308008,276.4,0.340229
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:36,-77.578675,163.304218,276.3,0.3371194
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:39,-77.579145,163.300363,275.4,0.3354732
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:42,-77.579625,163.296497,274.8,0.3362048
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:45,-77.58010833,163.292503,273.7,0.3292539
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:48,-77.58059,163.288517,272.2,0.3208396
ALBEDO_BOX,1/23/2017,1/23/2017 11:26:51,-77.58106667,163.28446,269.2,0.3113279
